ObjectName, MOS, LPIPS
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.414487, 0.663676, 0.380453
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.268622, 0.560201, 0.357283
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.141141, 0.145257, 0.314542
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.157486, 0.182610, 0.314687
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.158667, 0.181065, 0.301143
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.160251, 0.202759, 0.314181
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.460415, 0.589681, 0.382160
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.483392, 0.693494, 0.394172
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.475391, 0.694320, 0.392554
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.478423, 0.725994, 0.395314
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.480089, 0.655972, 0.383441
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.475877, 0.643936, 0.390807
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.486436, 0.659498, 0.387307
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.476741, 0.688279, 0.391503
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.474165, 0.678311, 0.393456
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.473840, 0.441452, 0.365812
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.471377, 0.444211, 0.365624
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.456520, 0.585093, 0.368532
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.334426, 0.477400, 0.336477
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.334236, 0.476078, 0.339351
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.331690, 0.463512, 0.339460
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.334597, 0.476218, 0.340077
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.334033, 0.506546, 0.321138
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.326493, 0.486543, 0.319839
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.326871, 0.468894, 0.334871
