ObjectName, MOS, LPIPS
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.305561, 0.633075, 0.440284
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.449077, 0.617768, 0.485648
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.462767, 0.669948, 0.471807
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.501054, 0.770111, 0.484302
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.468455, 0.688466, 0.432443
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.462274, 0.716606, 0.476227
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.467050, 0.801081, 0.468088
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.302871, 0.714254, 0.437458
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.156885, 0.186558, 0.397196
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.178402, 0.240179, 0.388293
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.180100, 0.239111, 0.369157
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.182342, 0.260758, 0.385074
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.507411, 0.743183, 0.478367
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.530423, 0.833625, 0.501328
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.519304, 0.838991, 0.499583
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.523660, 0.878105, 0.504828
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.528019, 0.775555, 0.495247
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.521473, 0.756480, 0.503436
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.535763, 0.774111, 0.491885
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.521490, 0.830361, 0.498689
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.518055, 0.813762, 0.500549
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.524579, 0.528920, 0.444054
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.521545, 0.534292, 0.443243
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.500923, 0.714132, 0.453833
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.383252, 0.580757, 0.416045
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.378827, 0.578478, 0.420578
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.376527, 0.564006, 0.428493
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.379271, 0.579143, 0.425215
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.382680, 0.613802, 0.380440
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.374158, 0.598697, 0.376676
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.375620, 0.576880, 0.404242
