ObjectName, MOS, LPIPS
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.510593, 0.842517, 0.455348
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.514463, 0.971053, 0.460822
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.513970, 0.858984, 0.447086
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.507721, 0.889866, 0.456372
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.514533, 0.865026, 0.448047
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.324477, 0.625971, 0.411894
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.175232, 0.136033, 0.343173
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.210424, 0.329685, 0.366599
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.206191, 0.331223, 0.377779
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.177848, 0.363875, 0.364234
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.589460, 0.830833, 0.476832
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.606070, 0.980894, 0.493784
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.606263, 0.972574, 0.491788
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.597943, 0.948742, 0.490671
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.603257, 0.943476, 0.503817
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.598049, 0.964018, 0.488216
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.603783, 1.000000, 0.494201
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.599428, 0.932125, 0.490013
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.597014, 0.958639, 0.491032
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.576199, 0.673879, 0.439815
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.576912, 0.664672, 0.439692
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.583694, 0.868664, 0.454995
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.389087, 0.635138, 0.362406
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.393863, 0.623358, 0.350634
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.396249, 0.630820, 0.356063
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.393618, 0.620286, 0.358302
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.384523, 0.658769, 0.383248
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.384293, 0.654811, 0.347338
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.389132, 0.641351, 0.353232
