ObjectName, MOS, LPIPS
to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10, 1.93, 0.309559, 0.660315, 0.428950
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.308912, 0.671981, 0.432455
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.459079, 0.655090, 0.479157
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.470655, 0.689255, 0.467310
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.509029, 0.823010, 0.478600
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.476921, 0.721492, 0.423891
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.470281, 0.746948, 0.471397
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.475057, 0.857664, 0.459426
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.307085, 0.760184, 0.426895
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.164636, 0.196329, 0.391960
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.180726, 0.248232, 0.381664
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.182391, 0.248735, 0.362076
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.185498, 0.271741, 0.378243
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.518081, 0.785900, 0.470161
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.539221, 0.868278, 0.492318
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.530108, 0.885234, 0.491729
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.532968, 0.917001, 0.496438
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.538417, 0.803200, 0.490830
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.530635, 0.797113, 0.496050
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.543806, 0.812603, 0.483564
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.531473, 0.873165, 0.491336
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.528328, 0.860288, 0.492525
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.531719, 0.551493, 0.434447
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.529171, 0.555707, 0.433640
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.511491, 0.757485, 0.444972
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.389959, 0.636486, 0.411250
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.386756, 0.640767, 0.416159
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.384275, 0.625154, 0.425999
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.386854, 0.641604, 0.421430
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.388315, 0.680400, 0.375773
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.381025, 0.669123, 0.372878
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.382588, 0.638013, 0.396999
