ObjectName, MOS, LPIPS
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.339700, 0.714821, 0.385207
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.493690, 0.803832, 0.480602
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.509284, 0.834506, 0.470834
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.512850, 0.929314, 0.473895
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.512241, 0.840764, 0.464904
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.506052, 0.878983, 0.472053
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.511026, 0.851744, 0.464131
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.322585, 0.578961, 0.429758
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.171780, 0.129871, 0.354034
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.208252, 0.322972, 0.379748
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.203837, 0.325308, 0.390432
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.176350, 0.354332, 0.376030
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.577773, 0.799273, 0.491717
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.595256, 0.950257, 0.506891
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.596406, 0.934245, 0.505878
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.586811, 0.916218, 0.504095
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.590696, 0.921307, 0.518817
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.586238, 0.929531, 0.502774
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.594015, 0.978453, 0.507712
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.588896, 0.893661, 0.503297
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.584916, 0.917957, 0.504517
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.563107, 0.640767, 0.457990
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.563596, 0.632117, 0.457854
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.572594, 0.827900, 0.471417
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.384319, 0.630592, 0.376453
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.389497, 0.616351, 0.363367
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.392225, 0.623474, 0.366880
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.389524, 0.608660, 0.369901
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.379950, 0.652065, 0.396443
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.379194, 0.638407, 0.362596
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.384323, 0.629627, 0.364503
