ObjectName, MOS, LPIPS
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.612713, 0.966925, 0.511789
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.608391, 0.987752, 0.493901
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.612363, 1.000000, 0.501393
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.609655, 0.956191, 0.495949
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.607664, 0.984017, 0.496982
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.587960, 0.692877, 0.445794
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.588717, 0.683393, 0.445636
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.593888, 0.892597, 0.462261
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.393928, 0.647701, 0.368160
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.399313, 0.634839, 0.356364
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.401761, 0.642204, 0.361958
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.399098, 0.632249, 0.364194
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.389516, 0.671790, 0.388305
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.389565, 0.669297, 0.351781
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.394527, 0.655139, 0.358293
